,AdjSalMonth median,Teachers,County,Dist # ,Enrollment,Reading AVG,Math AVG,Students/Teacher,Region
2410,6568.81855805066,117.0,JEFFERSON,0800,1487,63.083333333333336,70.16666666666667,12.709401709401709,5
2411,6785.732240172142,121.0,JEFFERSON,0800,1423,63.18333333333334,71.55,11.760330578512397,5
2412,6790.142374854052,109.0,JEFFERSON,0800,1414,62.69999999999999,72.0,12.972477064220184,5
2413,6913.987819619204,104.0,JEFFERSON,0800,1418,62.23333333333333,73.05000000000001,13.634615384615385,5
2414,6732.888537709837,105.0,JEFFERSON,0800,1422,66.2,73.05,13.542857142857143,5
2415,5820.28146243066,9.0,JEFFERSON,0820,117,71.9,80.08,13.0,5
2416,5387.4117428134805,11.0,JEFFERSON,0820,129,63.6,74.66,11.727272727272727,5
2417,5473.053146358409,11.0,JEFFERSON,0820,121,71.76,85.5,11.0,5
2418,5634.809862952281,12.0,JEFFERSON,0820,146,64.82000000000001,74.28,12.166666666666666,5
2419,5796.4804886003,11.0,JEFFERSON,0820,164,69.26666666666667,85.26666666666667,14.909090909090908,5
2420,6087.094206962942,11.0,JEFFERSON,0820,164,69.98333333333333,84.51666666666667,14.909090909090908,5
2421,5922.398129956838,11.0,JEFFERSON,0820,165,64.51666666666667,72.33333333333333,15.0,5
2422,5733.56826859021,6.0,JEFFERSON,0990,63,40.0,90.0,10.5,5
2423,5649.777967086905,22.0,JEFFERSON,1140,293,78.33333333333333,86.83333333333336,13.318181818181818,5
2424,5593.7880272969205,21.0,JEFFERSON,1140,304,74.41666666666667,81.61666666666666,14.476190476190476,5
2425,5419.58257216853,19.0,JEFFERSON,1140,288,77.2,83.41666666666666,15.157894736842104,5
2426,4917.263191296894,27.0,JEFFERSON,1140,311,79.21666666666665,88.56666666666668,11.518518518518519,5
2427,5018.063174071356,28.0,JEFFERSON,1140,318,78.73333333333333,85.39999999999999,11.357142857142858,5
2428,4601.912083055206,27.0,JEFFERSON,1140,320,82.05,87.05000000000001,11.851851851851851,5
2429,4855.916949389333,27.0,JEFFERSON,1140,307,80.10000000000001,92.61666666666666,11.37037037037037,5
2430,6750.293017784501,82.0,JEFFERSON,2010,1320,50.6,47.2,16.097560975609756,5
2431,7017.827646925145,84.0,JEFFERSON,2010,1319,44.2,38.0,15.702380952380953,5
2432,6953.668867664708,84.0,JEFFERSON,2010,1372,45.6,36.7,16.333333333333332,5
2433,7147.086005471805,83.0,JEFFERSON,2010,1338,52.9,36.8,16.120481927710845,5
2434,7489.286087705616,83.0,JEFFERSON,2010,1311,47.1,35.7,15.795180722891565,5
2435,7353.444067180388,79.0,JEFFERSON,2010,1328,49.3,41.9,16.810126582278482,5
2436,7223.7973302450755,81.0,JEFFERSON,2010,1311,45.8,44.6,16.185185185185187,5
2437,5252.397014624306,16.0,JEFFERSON,2040,202,56.0,42.0,12.625,5
2438,4921.983685413538,18.0,JEFFERSON,2040,189,43.6,32.7,10.5,5
2439,4727.1814556882055,18.0,JEFFERSON,2040,188,41.5,26.8,10.444444444444445,5
2440,4866.430469713259,18.0,JEFFERSON,2040,176,44.4,33.3,9.777777777777779,5
2441,5133.746817606348,15.0,JEFFERSON,2040,151,44.4,40.0,10.066666666666666,5
2442,5301.555086435113,12.0,JEFFERSON,2040,148,27.6,31.0,12.333333333333334,5
2443,5175.155887822705,13.0,JEFFERSON,2040,132,46.2,57.7,10.153846153846153,5
2444,6572.404318372835,16.0,JEFFERSON,2050,205,48.2,48.2,12.8125,5
2445,6232.7117013806555,15.0,JEFFERSON,2050,227,50.0,48.1,15.133333333333333,5
2446,6677.369443686437,15.0,JEFFERSON,2050,208,57.7,59.6,13.866666666666667,5
2447,5977.928058235414,15.0,JEFFERSON,2050,184,65.4,46.2,12.266666666666667,5
2448,6704.848661540995,14.0,JEFFERSON,2050,196,52.3,43.2,14.0,5
2449,6053.308033220871,12.0,JEFFERSON,2050,187,60.9,58.7,15.583333333333334,5
2450,6240.518072927007,10.0,JEFFERSON,2050,190,55.8,58.1,19.0,5
2451,5086.79649106184,31.0,HANCOCK,3070,478,38.8,52.4,15.419354838709678,4
2452,5260.742566443911,32.0,HANCOCK,3070,459,50.8,50.8,14.34375,4
2453,5392.888606946118,33.0,HANCOCK,3070,451,49.6,48.0,13.666666666666666,4
2454,5962.928767976096,24.0,HANCOCK,3070,435,48.0,44.9,18.125,4
2455,5351.514806432399,27.0,HANCOCK,3070,396,62.9,56.2,14.666666666666666,4
2456,5472.125708152631,35.0,HANCOCK,3160,547,67.14285714285714,75.62857142857142,15.628571428571428,4
2457,5462.8235069691455,36.0,HANCOCK,3160,550,62.057142857142864,75.27142857142857,15.277777777777779,4
2458,5346.967766123428,37.0,HANCOCK,3160,514,71.52857142857142,78.17142857142858,13.891891891891891,4
2459,5617.249833051534,34.0,HANCOCK,3160,491,73.67999999999999,74.18,14.441176470588236,4
2460,5555.8220126726565,35.0,HANCOCK,3160,502,76.08,80.5,14.342857142857143,4
2461,4762.038256676187,34.0,HANCOCK,3160,462,71.28,82.08000000000001,13.588235294117647,4
2462,5433.0095762468845,28.0,HANCOCK,3160,462,69.36,80.14000000000001,16.5,4
2463,6163.777620459856,32.0,HANCOCK,3170,471,70.60000000000001,90.14999999999999,14.71875,4
2464,6238.780182151433,32.0,HANCOCK,3170,460,83.25,87.63333333333333,14.375,4
2465,6254.400016213864,32.0,HANCOCK,3170,457,79.18333333333334,90.26666666666667,14.28125,4
2466,6277.048609818229,27.0,HANCOCK,3170,458,81.76666666666667,85.96666666666668,16.962962962962962,4
2467,6194.472281884427,25.0,HANCOCK,3170,438,80.53333333333335,87.01666666666667,17.52,4
2468,4842.471897797949,33.0,HANCOCK,3250,403,79.45714285714287,86.78571428571429,12.212121212121213,4
2469,4987.287337298765,28.0,HANCOCK,3250,419,72.64285714285715,85.47142857142858,14.964285714285714,4
2470,4957.937224433074,23.0,HANCOCK,3250,313,71.12857142857142,81.5,13.608695652173912,4
2471,4900.6756716222335,21.0,HANCOCK,3250,285,82.63333333333334,93.55,13.571428571428571,4
2472,4996.5557924564,20.0,HANCOCK,3250,286,78.98333333333333,82.71666666666668,14.3,4
2473,4908.697671602572,19.0,HANCOCK,3250,290,80.38,87.9,15.263157894736842,4
2474,4892.552212883918,18.0,HANCOCK,3250,289,82.28333333333335,91.80000000000001,16.055555555555557,4
2475,4101.486084801971,20.0,HANCOCK,3270,239,70.73333333333333,81.63333333333334,11.95,4
2476,4572.21535914838,20.0,HANCOCK,3270,227,74.05,76.63333333333333,11.35,4
2477,4416.574705050757,21.0,HANCOCK,3270,239,74.16666666666667,82.71666666666667,11.380952380952381,4
2478,4588.721072276738,19.0,HANCOCK,3270,224,72.13333333333334,84.73333333333333,11.789473684210526,4
2479,4914.832434356135,19.0,HANCOCK,3270,226,74.1,84.8,11.894736842105264,4
2480,5486.131245587493,47.0,HANCOCK,3280,644,70.84285714285714,78.04285714285713,13.702127659574469,4
2481,5430.528897583854,46.0,HANCOCK,3280,652,68.0,77.64285714285714,14.173913043478262,4
2482,5379.911848619796,45.0,HANCOCK,3280,659,75.10000000000001,78.47142857142856,14.644444444444444,4
2483,5573.213981424911,43.0,HANCOCK,3280,658,76.71428571428571,79.14285714285712,15.30232558139535,4
2484,5624.579156479162,45.0,HANCOCK,3280,654,77.41428571428571,82.35714285714288,14.533333333333333,4
2485,5640.050402788687,46.0,HANCOCK,3280,623,73.81428571428572,81.05714285714285,13.543478260869565,4
2486,5682.204133853925,46.0,HANCOCK,3280,590,76.8,78.12857142857142,12.826086956521738,4
2487,5609.62154311649,34.0,HANCOCK,3350,434,77.84285714285714,83.60000000000001,12.764705882352942,4
2488,5446.01758424894,37.0,HANCOCK,3350,419,73.88571428571429,78.85714285714286,11.324324324324325,4
2489,4652.934944024205,21.0,HANCOCK,3360,245,75.7,88.16666666666667,11.666666666666666,4
2490,4198.602016935421,22.0,HANCOCK,3360,239,71.85000000000001,83.3,10.863636363636363,4
2491,5525.371818793074,45.0,HANCOCK,3370,571,67.94285714285715,73.58571428571429,12.688888888888888,4
2492,5387.897334071089,46.0,HANCOCK,3370,564,70.2,74.64285714285714,12.26086956521739,4
2493,5211.438058745499,43.0,HANCOCK,3370,550,70.65714285714286,74.84285714285714,12.790697674418604,4
2494,5326.734140685065,45.0,HANCOCK,3370,535,75.94285714285715,79.8,11.88888888888889,4
2495,5412.315638193954,45.0,HANCOCK,3370,546,73.31428571428572,76.18571428571428,12.133333333333333,4
2496,5444.479720283531,43.0,HANCOCK,3370,560,74.34285714285716,78.08571428571429,13.023255813953488,4
2497,5156.981557276156,41.0,HANCOCK,3370,559,74.94285714285715,75.42857142857143,13.634146341463415,4
2498,6344.887332492855,49.0,HANCOCK,3380,753,71.0,80.60000000000001,15.36734693877551,4
2499,6156.473873936185,50.0,HANCOCK,3380,722,68.75714285714285,82.45714285714287,14.44,4
2500,5234.589907460046,24.0,HANCOCK,3470,271,83.73333333333333,85.64999999999999,11.291666666666666,4
2501,5574.811199045196,22.0,HANCOCK,3470,250,80.26666666666667,91.45,11.363636363636363,4
2502,5528.570204949997,23.0,HANCOCK,3470,247,79.89999999999999,87.01666666666667,10.73913043478261,4
2503,5578.572725525188,21.0,HANCOCK,3470,244,81.35000000000001,86.91666666666667,11.619047619047619,4
2504,5677.999178185134,20.0,HANCOCK,3470,225,81.96666666666667,87.18333333333334,11.25,4
2505,5590.89146915448,69.0,MCDONOUGH,1030,775,78.21428571428571,83.32857142857142,11.231884057971014,3
2506,5688.394599899877,63.0,MCDONOUGH,1030,751,71.5142857142857,80.61428571428573,11.920634920634921,3
2507,5641.975200555871,62.0,MCDONOUGH,1030,713,76.61428571428571,83.62857142857142,11.5,3
2508,5761.161280964401,62.0,MCDONOUGH,1030,677,79.64285714285714,81.61428571428573,10.919354838709678,3
2509,5848.760371134402,59.0,MCDONOUGH,1030,691,80.45714285714287,84.58571428571427,11.711864406779661,3
2510,5904.23742721393,58.0,MCDONOUGH,1030,658,81.15714285714286,85.98571428571428,11.344827586206897,3
2511,5882.8258148956975,58.0,MCDONOUGH,1030,658,83.91428571428571,81.94285714285715,11.344827586206897,3
2512,4470.291796940662,69.0,MCDONOUGH,1700,821,66.17142857142858,76.98571428571428,11.898550724637682,3
2513,4419.996745975285,63.0,MCDONOUGH,1700,837,62.042857142857144,76.74285714285715,13.285714285714286,3
2514,4237.502861474322,73.0,MCDONOUGH,1700,828,64.45714285714286,74.28571428571429,11.342465753424657,3
2515,4398.702545983844,70.0,MCDONOUGH,1700,841,64.0,75.01428571428572,12.014285714285714,3
2516,4391.025239169863,72.0,MCDONOUGH,1700,798,67.61428571428573,75.37142857142858,11.083333333333334,3
2517,4685.294405246803,70.0,MCDONOUGH,1700,837,64.10000000000001,73.91428571428571,11.957142857142857,3
2518,4628.084239472349,71.0,MCDONOUGH,1700,810,61.6,75.14285714285714,11.408450704225352,3
2519,6899.461320894267,129.0,MCDONOUGH,1850,1775,84.39999999999999,90.35714285714286,13.75968992248062,3
2520,7242.228018404343,124.0,MCDONOUGH,1850,1783,84.04285714285713,90.3,14.379032258064516,3
2521,6985.628775803802,122.0,MCDONOUGH,1850,1760,85.14285714285715,88.70000000000002,14.426229508196721,3
2522,7156.729507837499,127.0,MCDONOUGH,1850,1795,87.4857142857143,88.58571428571429,14.133858267716535,3
2523,7126.591469800526,134.0,MCDONOUGH,1850,1798,87.25714285714285,88.88571428571429,13.417910447761194,3
2524,7262.102249326062,131.0,MCDONOUGH,1850,1853,84.04285714285713,88.82857142857142,14.145038167938932,3
2525,7060.855765365922,130.0,MCDONOUGH,1850,1876,84.47142857142858,87.31428571428572,14.430769230769231,3
2526,5816.293309799967,82.0,HENDERSON,2350,1037,70.62857142857142,74.6,12.646341463414634,3
2527,5608.997638526599,84.0,HENDERSON,2350,1001,69.58571428571427,74.14285714285714,11.916666666666666,3
2528,5538.807501105426,82.0,HENDERSON,2350,973,76.45714285714284,79.07142857142857,11.865853658536585,3
2529,5585.569008176133,85.0,HENDERSON,2350,971,73.04285714285713,77.12857142857142,11.423529411764706,3
2530,5601.0539914254205,83.0,HENDERSON,2350,961,75.98571428571428,81.55714285714285,11.578313253012048,3
2531,5636.640747742062,80.0,HENDERSON,2350,932,77.3,82.84285714285714,11.65,3
2532,5498.530623519291,77.0,HENDERSON,2350,910,78.71428571428571,79.48571428571428,11.818181818181818,3
2533,5641.099462094469,69.0,MERCER,2010,963,75.8142857142857,86.27142857142857,13.956521739130435,3
2534,5712.838817287171,69.0,MERCER,2010,928,79.1,84.22857142857143,13.44927536231884,3
2535,5543.624669951361,70.0,MERCER,2010,924,81.0,87.18571428571428,13.2,3
2536,5759.648338645688,69.0,MERCER,2010,901,83.44285714285715,87.8,13.057971014492754,3
2537,5060.528415901832,46.0,MERCER,2030,559,56.414285714285704,71.11428571428571,12.152173913043478,3
2538,5357.50671684386,44.0,MERCER,2030,572,57.785714285714285,75.3,13.0,3
2539,5376.161147432253,48.0,MERCER,2030,546,65.17142857142858,80.34285714285714,11.375,3
2540,5307.885233751533,44.0,MERCER,2030,512,69.58571428571429,73.81428571428572,11.636363636363637,3
2541,5775.05783303413,110.0,MERCER,4040,1366,77.25714285714285,85.11428571428573,12.418181818181818,3
2542,5701.058667320549,103.0,MERCER,4040,1333,75.88571428571429,84.04285714285713,12.941747572815533,3
2543,5518.921761336481,102.0,MERCER,4040,1327,79.1857142857143,84.45714285714284,13.009803921568627,3
2544,6326.207110438729,32.0,WARREN,2250,354,81.55714285714285,90.0,11.0625,3
2545,6380.920292862224,30.0,WARREN,2250,345,75.32857142857142,83.58571428571429,11.5,3
2546,5665.8829820137835,121.0,WARREN,2380,1688,72.25714285714285,76.84285714285716,13.950413223140496,3
2547,5678.696728519485,120.0,WARREN,2380,1656,71.1,76.92857142857143,13.8,3
2548,5589.722299602046,118.0,WARREN,2380,1657,70.77142857142857,76.8142857142857,14.042372881355933,3
2549,5648.451760181489,123.0,WARREN,2380,1735,71.02857142857144,77.85714285714286,14.105691056910569,3
2550,5516.578210352567,125.0,WARREN,2380,1720,70.94285714285714,76.71428571428571,13.76,3
2551,5413.252230693433,111.0,WARREN,2380,1772,70.94285714285714,78.42857142857143,15.963963963963964,3
2552,5461.520284707975,111.0,WARREN,2380,1759,71.80000000000001,78.98571428571428,15.846846846846846,3
2553,5380.730068919146,45.0,WARREN,3040,605,66.3142857142857,74.44285714285714,13.444444444444445,3
2554,5927.8134159354995,45.0,WARREN,3040,605,70.37142857142858,73.1,13.444444444444445,3
2555,6182.300972774934,71.0,WARREN,3040,971,74.24285714285715,78.2,13.67605633802817,3
2556,6414.153071614972,71.0,WARREN,3040,936,78.92857142857143,77.58571428571429,13.183098591549296,3
2557,6518.561498074796,69.0,WARREN,3040,919,73.61428571428571,80.4,13.318840579710145,3
2558,6337.533594583671,69.0,WARREN,3040,917,80.94285714285715,82.25714285714285,13.289855072463768,3
2559,6000.021275156435,68.0,WARREN,3040,968,82.15714285714284,84.18571428571428,14.235294117647058,3
2560,5090.805616069927,14.0,BUREAU,0170,100,78.44999999999999,76.35,7.142857142857143,3
2561,5259.874268832504,13.0,BUREAU,0170,108,74.53333333333333,94.86666666666667,8.307692307692308,3
2562,5189.283765412798,12.0,BUREAU,0170,88,59.6,100.0,7.333333333333333,3
2563,5274.183808193183,12.0,BUREAU,0170,92,77.76666666666667,90.0,7.666666666666667,3
2564,5538.113616737506,12.0,BUREAU,0170,90,51.25,81.9,7.5,3
2565,5653.921805518345,12.0,BUREAU,0170,86,80.0,93.3,7.166666666666667,3
2566,5471.138910521401,13.0,BUREAU,0170,77,72.05000000000001,92.85,5.923076923076923,3
2567,4856.216780971592,10.0,BUREAU,0840,117,95.0,80.9,11.7,3
2568,5024.744842239086,10.0,BUREAU,0840,108,83.4,85.67500000000001,10.8,3
2569,4835.318867664708,10.0,BUREAU,0840,105,83.5,91.36666666666667,10.5,3
2570,5002.50899654105,10.0,BUREAU,0840,91,77.66666666666667,81.23333333333333,9.1,3
2571,5016.231787939901,9.0,BUREAU,0840,78,69.65,76.8,8.666666666666666,3
2572,5204.645725771907,8.0,BUREAU,0840,83,58.95,80.35,10.375,3
2573,5134.793547011375,9.0,BUREAU,0840,83,78.0,70.30000000000001,9.222222222222221,3
2574,4423.587823388805,8.0,BUREAU,0920,83,90.0,95.0,10.375,3
2575,4411.6497392399815,8.0,BUREAU,0920,81,74.6,90.0,10.125,3
2576,4466.063473138147,8.0,BUREAU,0920,80,95.0,100.0,10.0,3
2577,3939.027595515835,7.0,BUREAU,0920,73,91.7,100.0,10.428571428571429,3
2578,5535.092940830391,14.0,BUREAU,0940,188,77.75,82.5,13.428571428571429,3
2579,5182.570373224778,15.0,BUREAU,0940,208,76.33333333333333,88.81666666666666,13.866666666666667,3
2580,5227.2905585559965,14.0,BUREAU,0940,196,82.15,88.51666666666667,14.0,3
2581,5308.865101345218,14.0,BUREAU,0940,199,81.93333333333332,89.75,14.214285714285714,3
2582,4809.832615708372,14.0,BUREAU,0940,181,80.0,93.16666666666667,12.928571428571429,3
2583,5202.391646876121,14.0,BUREAU,0940,184,88.28333333333335,94.63333333333333,13.142857142857142,3
2584,5096.897232950242,13.0,BUREAU,0940,189,89.05,95.90000000000002,14.538461538461538,3
2585,3741.6449165910235,7.0,BUREAU,0980,69,93.63333333333333,100.0,9.857142857142858,3
2586,3838.3616772718897,7.0,BUREAU,0980,71,95.0,90.45,10.142857142857142,3
2587,3744.029408691807,6.0,BUREAU,0980,71,81.8,72.7,11.833333333333334,3
2588,3403.1547042200655,7.0,BUREAU,0980,66,100.0,100.0,9.428571428571429,3
2589,6067.666570112623,43.0,BUREAU,0990,653,75.73333333333333,81.55,15.186046511627907,3
2590,6171.574645746055,43.0,BUREAU,0990,684,78.31666666666666,86.30000000000001,15.906976744186046,3
2591,5703.77412443939,47.0,BUREAU,0990,728,75.36666666666666,84.66666666666667,15.48936170212766,3
2592,5820.6074734500635,46.0,BUREAU,0990,750,77.35000000000001,85.64999999999999,16.304347826086957,3
2593,5848.098204476195,43.0,BUREAU,0990,779,76.01666666666667,85.96666666666665,18.11627906976744,3
2594,6076.676065927113,47.0,BUREAU,0990,767,77.60000000000001,83.21666666666665,16.319148936170212,3
2595,6095.700371649791,44.0,BUREAU,0990,802,74.60000000000001,82.33333333333333,18.227272727272727,3
2596,5320.087359488989,33.0,BUREAU,1030,455,52.08571428571429,60.5,13.787878787878787,3
2597,4632.365477745501,34.0,BUREAU,1030,477,50.542857142857144,68.62857142857143,14.029411764705882,3
2598,4524.822897290127,33.0,BUREAU,1030,498,51.642857142857146,61.971428571428575,15.090909090909092,3
2599,4584.694123445564,42.0,BUREAU,1030,474,53.85714285714285,66.4,11.285714285714286,3
2600,4833.11468217598,42.0,BUREAU,1030,511,51.1,60.6,12.166666666666666,3
2601,5443.685566285083,41.0,BUREAU,1030,498,55.15714285714286,62.68571428571429,12.146341463414634,3
2602,4791.011474231428,35.0,BUREAU,1030,482,53.67142857142858,62.74285714285715,13.771428571428572,3
2603,6844.6826201714575,79.0,BUREAU,1150,1068,76.63333333333333,83.43333333333334,13.518987341772151,3
2604,6029.145706531764,80.0,BUREAU,1150,1138,76.01666666666667,85.11666666666666,14.225,3
2605,5894.341323984587,83.0,BUREAU,1150,1126,77.08333333333333,84.06666666666666,13.566265060240964,3
2606,5862.3505017926245,85.0,BUREAU,1150,1111,79.13333333333333,84.46666666666667,13.070588235294117,3
2607,6656.945205296119,84.0,BUREAU,1150,1125,80.43333333333332,85.45,13.392857142857142,3
2608,6579.217023956019,83.0,BUREAU,1150,1139,82.26666666666667,85.86666666666666,13.72289156626506,3
2609,6614.357261038685,85.0,BUREAU,1150,1152,80.95,88.39999999999999,13.552941176470588,3
2610,5275.328892250798,27.0,BUREAU,3030,321,70.68571428571428,78.42857142857143,11.88888888888889,3
2611,5248.719623679288,28.0,BUREAU,3030,322,61.228571428571435,74.31428571428572,11.5,3
2612,4623.119903796349,30.0,BUREAU,3030,343,64.1,72.77142857142857,11.433333333333334,3
2613,4717.287264586876,31.0,BUREAU,3030,292,68.4,72.11428571428571,9.419354838709678,3
2614,4907.979270622295,31.0,BUREAU,3030,277,65.82857142857142,67.18571428571428,8.935483870967742,3
2615,5191.951061242467,26.0,BUREAU,3030,279,71.88571428571427,61.55714285714284,10.73076923076923,3
2616,5209.853469863749,26.0,BUREAU,3030,261,64.98571428571428,66.35714285714285,10.038461538461538,3
2617,5548.659781475878,13.0,BUREAU,3070,104,94.46666666666665,100.0,8.0,3
2618,5712.559044163177,12.0,BUREAU,3070,97,91.66666666666667,97.23333333333333,8.083333333333334,3
2619,5760.473539858505,11.0,BUREAU,3070,88,81.80000000000001,100.0,8.0,3
2620,5598.992190932212,10.0,BUREAU,3070,64,81.8,100.0,6.4,3
2621,5981.870084717158,10.0,BUREAU,3070,90,90.9,72.7,9.0,3
2622,6849.012614456211,102.0,BUREAU,3400,1305,76.51428571428572,83.12857142857142,12.794117647058824,3
2623,6781.780759837826,98.0,BUREAU,3400,1274,76.38571428571429,86.7,13.0,3
2624,6747.5930606405145,97.0,BUREAU,3400,1225,79.74285714285715,88.11428571428571,12.628865979381443,3
2625,6822.873569508184,99.0,BUREAU,3400,1223,81.27142857142857,84.88571428571429,12.353535353535353,3
2626,6738.191620432544,98.0,BUREAU,3400,1220,79.02857142857144,85.82857142857144,12.448979591836734,3
2627,6685.456283297687,94.0,BUREAU,3400,1168,79.84285714285716,87.57142857142857,12.425531914893616,3
2628,6788.56541553982,97.0,BUREAU,3400,1154,81.35714285714286,86.32857142857141,11.896907216494846,3
2629,9279.180600907715,42.0,BUREAU,5000,673,65.4,54.4,16.023809523809526,3
2630,9519.709622427741,38.0,BUREAU,5000,643,57.0,50.3,16.92105263157895,3
2631,8806.98894258101,42.0,BUREAU,5000,642,62.3,45.9,15.285714285714286,3
2632,9389.399623272695,42.0,BUREAU,5000,664,62.2,48.1,15.80952380952381,3
2633,9531.818657079873,43.0,BUREAU,5000,648,63.7,63.9,15.069767441860465,3
2634,9773.033274968251,41.0,BUREAU,5000,636,61.3,70.0,15.512195121951219,3
2635,9617.42706772844,41.0,BUREAU,5000,597,63.5,66.7,14.560975609756097,3
2636,7693.003990586652,28.0,BUREAU,5020,439,49.5,44.3,15.678571428571429,3
2637,7372.547176787739,28.0,BUREAU,5020,435,43.2,48.4,15.535714285714286,3
2638,7952.265293222158,27.0,BUREAU,5020,423,52.7,50.0,15.666666666666666,3
2639,7478.885893983383,26.0,BUREAU,5020,424,53.9,43.1,16.307692307692307,3
2640,7331.019132050684,27.0,BUREAU,5020,390,52.4,51.2,14.444444444444445,3
2641,9040.006818058664,23.0,BUREAU,5020,404,59.6,48.9,17.565217391304348,3
2642,8858.290825932543,27.0,BUREAU,5020,401,56.8,47.7,14.851851851851851,3
2643,5065.567996930415,6.0,BUREAU,5050,56,58.3,33.3,9.333333333333334,3
2644,4704.701334407176,7.0,BUREAU,5050,55,44.4,33.3,7.857142857142857,3
2645,5431.800025385639,7.0,BUREAU,5050,46,42.9,35.7,6.571428571428571,3
2646,6869.308038325768,29.0,HENRY,1900,570,60.85,71.06666666666665,19.655172413793103,3
2647,6933.489654967987,30.0,HENRY,1900,525,64.71666666666665,77.98333333333333,17.5,3
2648,6972.182853262586,28.0,HENRY,1900,513,68.93333333333332,80.63333333333333,18.321428571428573,3
2649,7128.085269225122,29.0,HENRY,1900,492,71.61666666666666,77.61666666666667,16.96551724137931,3
2650,6422.755889062719,33.0,HENRY,1900,478,72.53333333333335,74.46666666666667,14.484848484848484,3
2651,6629.4050685138845,30.0,HENRY,1900,522,69.33333333333333,79.08333333333333,17.4,3
2652,5852.607952999655,32.0,HENRY,1900,462,72.16666666666667,77.21666666666668,14.4375,3
2653,7623.439213985544,75.0,HENRY,2230,1100,79.38571428571429,88.05714285714285,14.666666666666666,3
2654,7728.426265084447,73.0,HENRY,2230,1098,80.97142857142856,87.3,15.04109589041096,3
2655,7503.141908281219,73.0,HENRY,2230,1070,77.55714285714285,88.64285714285714,14.657534246575343,3
2656,7721.6241788740335,73.0,HENRY,2230,1071,82.39999999999999,88.55714285714285,14.67123287671233,3
2657,7495.93317210231,72.0,HENRY,2230,1082,82.44285714285715,91.15714285714286,15.027777777777779,3
2658,7486.240415942022,69.0,HENRY,2230,1042,81.34285714285716,88.78571428571429,15.101449275362318,3
2659,7158.412107589027,64.0,HENRY,2230,1066,81.14285714285712,89.91428571428571,16.65625,3
2660,5762.295859690705,50.0,HENRY,2240,628,70.02857142857142,78.91428571428571,12.56,3
2661,5821.770331989566,51.0,HENRY,2240,678,70.45714285714286,80.77142857142857,13.294117647058824,3
2662,5916.978672304339,48.0,HENRY,2240,631,75.75714285714287,83.14285714285714,13.145833333333334,3
2663,5948.974810183935,47.0,HENRY,2240,612,79.34285714285714,85.2857142857143,13.02127659574468,3
2664,5832.2948411610605,47.0,HENRY,2240,601,80.24285714285715,88.0142857142857,12.787234042553191,3
2665,6253.731879049872,41.0,HENRY,2240,613,77.81428571428572,82.25714285714285,14.951219512195122,3
2666,6166.270605577983,39.0,HENRY,2240,597,75.84285714285714,81.11428571428571,15.307692307692308,3
2667,6218.526989409985,41.0,HENRY,2250,517,78.25714285714287,78.74285714285713,12.609756097560975,3
2668,5724.813944220484,42.0,HENRY,2250,520,77.11428571428571,76.32857142857142,12.380952380952381,3
2669,5451.56322089571,43.0,HENRY,2250,472,76.01428571428572,84.99999999999999,10.976744186046512,3
2670,5834.526275241582,43.0,HENRY,2250,462,80.94285714285715,84.24285714285713,10.744186046511627,3
2671,5786.9194798641975,41.0,HENRY,2250,438,80.87142857142858,83.01428571428572,10.682926829268293,3
2672,6006.1743777897855,40.0,HENRY,2250,445,81.7,83.55714285714285,11.125,3
2673,6191.234920845007,38.0,HENRY,2250,439,83.04285714285713,84.27142857142857,11.552631578947368,3
2674,5455.935232812237,34.0,HENRY,2260,423,84.10000000000001,92.35714285714288,12.441176470588236,3
2675,5365.434552275183,36.0,HENRY,2260,414,80.50000000000001,93.8,11.5,3
2676,5322.114520134546,34.0,HENRY,2260,419,82.34285714285714,91.32857142857142,12.323529411764707,3
2677,5282.412020573734,37.0,HENRY,2260,431,87.77142857142859,94.21428571428571,11.64864864864865,3
2678,5409.113645288673,38.0,HENRY,2260,385,88.71428571428574,92.52857142857144,10.131578947368421,3
2679,5710.926595072569,36.0,HENRY,2260,387,85.11428571428573,88.27142857142857,10.75,3
2680,5944.964953830543,32.0,HENRY,2260,393,88.02857142857144,95.02857142857142,12.28125,3
2681,5441.88269214994,43.0,HENRY,2270,529,73.94285714285715,82.07142857142857,12.30232558139535,3
2682,5527.312258582984,44.0,HENRY,2270,515,74.84285714285714,83.32857142857142,11.704545454545455,3
2683,5276.357437559218,47.0,HENRY,2270,531,74.68571428571428,87.05714285714285,11.297872340425531,3
2684,5616.164955756683,48.0,HENRY,2270,516,82.0,84.71428571428571,10.75,3
2685,5549.714568032847,46.0,HENRY,2270,427,77.47142857142856,87.52857142857142,9.282608695652174,3
2686,5455.314689564668,45.0,HENRY,2270,462,76.8,87.58571428571429,10.266666666666667,3
2687,5422.032704269885,42.0,HENRY,2270,537,79.77142857142857,82.89999999999999,12.785714285714286,3
2688,7642.153620205076,159.0,HENRY,2280,2808,82.85714285714286,87.88571428571427,17.660377358490567,3
2689,7364.043050582299,161.0,HENRY,2280,2788,82.9,88.85714285714286,17.316770186335404,3
2690,6254.630762996651,160.0,HENRY,2280,2754,85.57142857142857,89.41428571428573,17.2125,3
2691,6552.240159796915,160.0,HENRY,2280,2714,83.71428571428571,88.18571428571428,16.9625,3
2692,6099.821120288711,162.0,HENRY,2280,2703,85.7,88.85714285714286,16.685185185185187,3
