,AdjSalMonth median,Teachers,Enrollment,Reading AVG,Math AVG,Students/Teacher,Region 1,Region 2,Region 3,Region 4,Region 5
2721,6552.182185239507,63.0,866,80.75714285714287,86.54285714285713,13.746031746031745,0,0,1,0,0
2722,6517.146087794763,64.0,821,79.5,85.27142857142857,12.828125,0,0,1,0,0
2723,5583.057597915616,18.0,234,78.58333333333333,76.91666666666667,13.0,0,0,0,0,1
2724,5454.3898473111485,20.0,223,78.25000000000001,86.35000000000001,11.15,0,0,0,0,1
2725,5623.843912260753,20.0,228,75.51666666666667,79.81666666666666,11.4,0,0,0,0,1
2726,4673.934979295233,21.0,275,75.9,73.16666666666667,13.095238095238095,0,0,0,0,1
2727,4917.239176015789,19.0,262,78.98333333333333,77.31666666666668,13.789473684210526,0,0,0,0,1
2728,4757.869974223098,21.0,279,84.60000000000001,82.78333333333332,13.285714285714286,0,0,0,0,1
2729,4870.994727902411,21.0,274,77.33333333333333,79.4,13.047619047619047,0,0,0,0,1
2730,7481.560684148597,102.0,1384,61.35,71.06666666666666,13.568627450980392,0,0,0,0,1
2731,7598.184550134378,105.0,1351,64.33333333333333,73.86666666666667,12.866666666666667,0,0,0,0,1
2732,7588.9865333207,105.0,1392,68.31666666666666,74.16666666666667,13.257142857142858,0,0,0,0,1
2733,8150.241674157641,106.0,1364,68.15,75.94999999999999,12.867924528301886,0,0,0,0,1
2734,8284.118096578628,105.0,1376,67.60000000000001,74.30000000000001,13.104761904761904,0,0,0,0,1
2735,8331.577075267645,96.0,1326,71.43333333333334,76.31666666666668,13.8125,0,0,0,0,1
2736,8109.507161317362,101.0,1411,67.99999999999999,73.33333333333333,13.970297029702971,0,0,0,0,1
2737,5875.483192200369,19.0,259,88.28333333333332,91.18333333333334,13.631578947368421,0,0,0,0,1
2738,6178.0115206637165,19.0,252,88.36666666666667,92.55000000000001,13.263157894736842,0,0,0,0,1
2739,6156.011273798244,19.0,251,86.88333333333333,91.46666666666665,13.210526315789474,0,0,0,0,1
2740,6366.346234668763,19.0,296,85.98333333333333,92.91666666666667,15.578947368421053,0,0,0,0,1
2741,6325.034167870401,19.0,304,87.68333333333334,94.48333333333333,16.0,0,0,0,0,1
2742,6457.632713718973,19.0,305,86.81666666666666,94.18333333333332,16.05263157894737,0,0,0,0,1
2743,6621.372789388157,19.0,280,84.05,94.58333333333333,14.736842105263158,0,0,0,0,1
2744,6109.707396201043,51.0,711,84.73333333333333,87.55,13.941176470588236,0,0,0,0,1
2745,6350.082457249757,46.0,730,86.56666666666666,91.93333333333332,15.869565217391305,0,0,0,0,1
2746,6176.948562946118,41.0,698,85.98333333333333,88.78333333333335,17.024390243902438,0,0,0,0,1
2747,6243.194602710011,52.0,665,87.71666666666665,90.31666666666668,12.788461538461538,0,0,0,0,1
2748,6137.946017373754,48.0,676,87.21666666666665,89.16666666666669,14.083333333333334,0,0,0,0,1
2749,6197.643470361103,46.0,705,88.56666666666666,89.01666666666667,15.326086956521738,0,0,0,0,1
2750,6119.793041787072,46.0,697,88.44999999999999,89.91666666666667,15.152173913043478,0,0,0,0,1
2751,7802.530560825232,73.0,1161,57.4,57.8,15.904109589041095,0,0,0,0,1
2752,7443.841221685301,80.0,1214,59.7,59.2,15.175,0,0,0,0,1
2753,7670.32326117055,82.0,1125,68.3,58.6,13.71951219512195,0,0,0,0,1
2754,7614.900275897186,78.0,1111,51.3,52.6,14.243589743589743,0,0,0,0,1
2755,7917.8128381988545,75.0,1107,60.4,64.6,14.76,0,0,0,0,1
2756,7575.379349686395,76.0,1107,52.9,56.5,14.56578947368421,0,0,0,0,1
2757,6311.194564464615,55.0,957,68.92857142857142,74.42857142857143,17.4,0,0,0,0,1
2758,6291.370567148842,57.0,1012,68.95714285714284,78.68571428571428,17.75438596491228,0,0,0,0,1
2759,6243.528526909228,57.0,976,68.08571428571427,77.84285714285714,17.12280701754386,0,0,0,0,1
2760,6330.763329560219,58.0,972,64.15714285714286,75.34285714285714,16.75862068965517,0,0,0,0,1
2761,6509.575322992765,61.0,974,70.0,72.89999999999999,15.967213114754099,0,0,0,0,1
2762,6513.9154284974775,62.0,1012,69.4142857142857,78.21428571428571,16.322580645161292,0,0,0,0,1
2763,6361.165222979581,61.0,1014,69.27142857142857,78.02857142857142,16.62295081967213,0,0,0,0,1
2764,6677.225076399394,130.0,2046,61.528571428571425,76.97142857142856,15.738461538461538,0,0,0,0,1
2765,6826.603763207126,125.0,2016,65.55714285714285,78.7142857142857,16.128,0,0,0,0,1
2766,6466.905998705071,129.0,1956,63.928571428571445,73.22857142857143,15.162790697674419,0,0,0,0,1
2767,6427.91669983534,138.0,2017,67.82857142857142,75.07142857142857,14.615942028985508,0,0,0,0,1
2768,6473.797467806868,139.0,2111,69.17142857142858,80.01428571428572,15.18705035971223,0,0,0,0,1
2769,6594.438308926255,132.0,2119,68.24285714285715,77.97142857142858,16.053030303030305,0,0,0,0,1
2770,6372.239041334127,135.0,2133,68.92857142857142,76.64285714285714,15.8,0,0,0,0,1
2771,5739.948673726676,33.0,519,66.11428571428571,76.05714285714285,15.727272727272727,0,0,0,0,1
2772,6004.102872335521,38.0,537,62.699999999999996,72.95714285714284,14.131578947368421,0,0,0,0,1
2773,5310.527221906386,38.0,513,64.78571428571429,74.62857142857142,13.5,0,0,0,0,1
2774,5549.996804693186,34.0,502,65.77142857142857,74.98571428571428,14.764705882352942,0,0,0,0,1
2775,5589.649865258799,39.0,481,71.64285714285714,77.28571428571429,12.333333333333334,0,0,0,0,1
2776,5009.39824547542,41.0,531,67.68571428571428,75.72857142857143,12.951219512195122,0,0,0,0,1
2777,5748.145738998081,34.0,508,74.88571428571427,76.51428571428572,14.941176470588236,0,0,0,0,1
2778,4987.550920121029,13.0,120,60.38333333333333,67.53333333333332,9.23076923076923,0,0,0,0,1
2779,5404.484182574501,12.0,116,71.33333333333333,66.75,9.666666666666666,0,0,0,0,1
2780,5545.889408360179,12.0,126,80.18,68.74000000000001,10.5,0,0,0,0,1
2781,5569.86169720679,12.0,133,78.16,71.8,11.083333333333334,0,0,0,0,1
2782,5826.87107056107,12.0,112,74.18,65.44,9.333333333333334,0,0,0,0,1
2783,6004.265625063383,12.0,121,75.26,73.46000000000001,10.083333333333334,0,0,0,0,1
2784,6373.331806447107,10.0,110,70.3,81.94000000000001,11.0,0,0,0,0,1
2785,7397.295292082702,38.0,606,70.39999999999999,84.2,15.947368421052632,0,0,0,0,1
2786,7544.804396226913,37.0,570,71.68333333333332,85.76666666666667,15.405405405405405,0,0,0,0,1
2787,7325.57571221022,36.0,584,71.21666666666668,86.0,16.22222222222222,0,0,0,0,1
2788,7606.849244350985,37.0,587,75.88333333333334,85.81666666666666,15.864864864864865,0,0,0,0,1
2789,7673.312369146895,37.0,584,76.88333333333334,85.64999999999999,15.783783783783784,0,0,0,0,1
2790,7754.544420882469,35.0,595,72.58333333333333,85.08333333333333,17.0,0,0,0,0,1
2791,7723.187061669571,34.0,574,78.35000000000001,90.21666666666668,16.88235294117647,0,0,0,0,1
2792,6663.775743822491,26.0,507,50.8,55.1,19.5,0,0,0,0,1
2793,6503.922791017839,34.0,522,44.0,47.5,15.352941176470589,0,0,0,0,1
2794,6444.435244141241,34.0,506,59.3,60.2,14.882352941176471,0,0,0,0,1
2795,6998.580884771616,32.0,487,46.7,49.2,15.21875,0,0,0,0,1
2796,6883.313003748879,34.0,476,42.5,46.2,14.0,0,0,0,0,1
2797,7134.824706532318,32.0,435,49.5,51.5,13.59375,0,0,0,0,1
2798,7232.370480341768,31.0,443,45.4,39.2,14.290322580645162,0,0,0,0,1
2799,6463.691550680786,13.0,193,72.96666666666665,92.89999999999999,14.846153846153847,0,0,0,0,1
2800,6535.942511099255,13.0,182,84.39999999999999,96.83333333333333,14.0,0,0,0,0,1
2801,6494.82015406481,13.0,171,88.88333333333333,92.08333333333333,13.153846153846153,0,0,0,0,1
2802,6792.831431052256,13.0,175,81.68333333333332,95.90000000000002,13.461538461538462,0,0,0,0,1
2803,6208.464159517338,13.0,163,84.76666666666667,93.93333333333334,12.538461538461538,0,0,0,0,1
2804,4940.3766182460495,12.0,158,82.78333333333333,96.53333333333335,13.166666666666666,0,0,0,0,1
2805,4889.6861888690355,10.0,159,79.86666666666666,87.55000000000001,15.9,0,0,0,0,1
2806,6828.06769144394,95.0,1467,69.4142857142857,79.14285714285715,15.442105263157895,0,0,0,0,1
2807,6809.010847759071,99.0,1447,71.11428571428571,80.71428571428571,14.616161616161616,0,0,0,0,1
2808,6590.99760627882,101.0,1447,74.07142857142857,78.42857142857143,14.326732673267326,0,0,0,0,1
2809,6868.402297905527,104.0,1467,71.98571428571428,79.07142857142857,14.10576923076923,0,0,0,0,1
2810,6818.800634986564,101.0,1529,72.57142857142857,78.39999999999999,15.138613861386139,0,0,0,0,1
2811,6890.228609636595,103.0,1555,73.31428571428572,78.72857142857141,15.097087378640778,0,0,0,0,1
2812,6829.468562621784,103.0,1556,74.64285714285714,77.55714285714285,15.106796116504855,0,0,0,0,1
2813,8166.742398184568,2145.0,39117,69.04285714285714,79.11428571428571,18.236363636363638,0,1,0,0,0
2814,8321.663895014886,2185.0,39794,70.15714285714286,82.29999999999998,18.212356979405033,0,1,0,0,0
2815,8409.45609787758,2247.0,40186,69.62857142857142,79.87142857142855,17.884290164663998,0,1,0,0,0
2816,8637.68332993911,2316.0,40449,70.62857142857143,79.61428571428573,17.46502590673575,0,1,0,0,0
2817,8828.17077712707,2302.0,40745,71.78571428571429,81.04285714285716,17.699826238053866,0,1,0,0,0
2818,8971.547908960463,2017.0,40689,71.85714285714285,80.88571428571427,20.17302925136341,0,1,0,0,0
2819,8807.490550268752,2072.0,40687,71.8,80.6857142857143,19.63658301158301,0,1,0,0,0
2820,7906.583807362582,361.0,6235,88.07142857142857,91.75714285714285,17.27146814404432,0,1,0,0,0
2821,8607.153879304667,372.0,6262,86.8142857142857,92.1,16.833333333333332,0,1,0,0,0
2822,8481.441995767796,379.0,6337,88.87142857142855,91.92857142857143,16.720316622691293,0,1,0,0,0
2823,8881.137286041529,396.0,6209,89.9857142857143,91.8,15.679292929292929,0,1,0,0,0
2824,9300.034908893165,388.0,6225,88.9,91.5,16.04381443298969,0,1,0,0,0
2825,9581.78221563294,371.0,6296,88.27142857142856,91.57142857142857,16.97035040431267,0,1,0,0,0
2826,9815.633812013322,356.0,6306,88.0857142857143,90.84285714285714,17.713483146067414,0,1,0,0,0
2827,6587.146239704151,707.0,12301,65.42857142857143,75.37142857142855,17.3988684582744,0,1,0,0,0
2828,7979.765788343478,703.0,12307,68.0,77.88571428571427,17.506401137980085,0,1,0,0,0
2829,7964.580519187038,726.0,12036,66.6,75.81428571428572,16.578512396694215,0,1,0,0,0
2830,8747.88265066803,766.0,11953,66.27142857142857,74.97142857142856,15.60443864229765,0,1,0,0,0
2831,9428.491981890931,695.0,11983,65.28571428571428,74.05714285714285,17.241726618705037,0,1,0,0,0
2832,9190.531834004621,687.0,12088,66.9857142857143,72.08571428571427,17.595342066957787,0,1,0,0,0
2833,9097.475483143258,697.0,12128,67.8142857142857,72.34285714285714,17.40028694404591,0,1,0,0,0
2834,6696.780555521937,687.0,12316,50.5,66.00000000000001,17.92721979621543,0,1,0,0,0
2835,6805.272632301795,675.0,12496,50.6,68.27142857142859,18.512592592592593,0,1,0,0,0
2836,6649.433878687385,686.0,13116,47.371428571428574,63.95714285714286,19.11953352769679,0,1,0,0,0
2837,6878.647097859428,678.0,12767,48.75714285714286,62.55714285714286,18.830383480825958,0,1,0,0,0
2838,6799.687741858072,719.0,13427,48.328571428571436,64.51428571428572,18.674547983310152,0,1,0,0,0
2839,6835.519581802687,726.0,13902,51.314285714285724,65.15714285714286,19.14876033057851,0,1,0,0,0
2840,6658.5762732961275,741.0,14494,52.94285714285714,66.22857142857143,19.560053981106613,0,1,0,0,0
2841,7552.273478971255,964.0,18157,73.28571428571429,79.5,18.835062240663902,0,1,0,0,0
2842,7233.126670767133,1086.0,18617,74.91428571428571,82.94285714285714,17.142725598526702,0,1,0,0,0
2843,7250.920299917882,1101.0,18532,74.2,80.64285714285714,16.83197093551317,0,1,0,0,0
2844,7294.291547513612,1174.0,19329,74.65714285714286,80.55714285714286,16.464224872231686,0,1,0,0,0
2845,7304.208551520549,1184.0,19680,75.04285714285716,81.37142857142855,16.62162162162162,0,1,0,0,0
2846,7504.339739627559,1115.0,20274,76.35714285714286,82.72857142857141,18.182959641255607,0,1,0,0,0
2847,7131.797959367348,1122.0,20566,75.71428571428571,82.61428571428571,18.32976827094474,0,1,0,0,0
2848,7629.494084283073,171.0,2594,78.52857142857144,85.04285714285713,15.169590643274853,0,1,0,0,0
2849,7344.865684349722,190.0,2941,81.34285714285714,86.41428571428571,15.478947368421053,0,1,0,0,0
